gg_chr	gg_start	gg_end	sc_scaffold	sc_scaffold_length	sc_start	sc_end
chromosome_4	18124965	18143971	superscaffold44	9842373	7821044	7840934
chromosome_4	18143983	18168535	superscaffold44	9842373	7841829	7868942
chromosome_4	18180516	18197402	superscaffold44	9842373	7878326	7895068
chromosome_4	18201163	18230000	superscaffold44	9842373	7899022	7927547
chromosome_4	18292401	18314186	superscaffold44	9842373	7980811	8003643
chromosome_4	18314422	18344412	superscaffold44	9842373	8004527	8034575
chromosome_4	18344412	18377877	superscaffold44	9842373	8033801	8068730
chromosome_4	18378615	18394271	superscaffold44	9842373	8068780	8084414
chromosome_4	18403500	18432713	superscaffold44	9842373	8093257	8123177
chromosome_4	18463188	18504746	superscaffold44	9842373	8148348	8190543
chromosome_4	18516992	18556235	superscaffold44	9842373	8203013	8243130
chromosome_4	18591105	18612694	superscaffold44	9842373	8273279	8296330
chromosome_4	18621089	18642885	superscaffold44	9842373	8304334	8328310
chromosome_4	19311068	19333616	superscaffold44	9842373	8893330	8916490
chromosome_4	35026558	35045894	superscaffold66	6810023	4881	25031
chromosome_4	35063030	35089788	superscaffold66	6810023	50359	79823
chromosome_4	35101626	35148492	superscaffold66	6810023	104398	155746
chromosome_4	35149243	35165955	superscaffold66	6810023	157178	175206
chromosome_4	35255658	35276891	superscaffold66	6810023	289224	311177
chromosome_4	35561581	35578674	superscaffold66	6810023	652384	669608
chromosome_4	35682918	35705554	superscaffold66	6810023	770917	794746
chromosome_4	35735617	35755768	superscaffold66	6810023	830912	853463
chromosome_4	35811339	35832868	superscaffold66	6810023	917014	938386
chromosome_4	36039194	36061436	superscaffold66	6810023	1210568	1235488
chromosome_4	36064816	36080395	superscaffold66	6810023	1240414	1257745
chromosome_4	36171777	36197586	superscaffold66	6810023	1348451	1374927
chromosome_4	36262862	36285646	superscaffold66	6810023	1448757	1471523
chromosome_4	36301776	36320989	superscaffold66	6810023	1492372	1510921
chromosome_4	36331361	36352910	superscaffold66	6810023	1521209	1542010
chromosome_4	36366425	36387636	superscaffold66	6810023	1554737	1577643
chromosome_4	36416009	36436086	superscaffold66	6810023	1605927	1626434
chromosome_4	36445093	36462241	superscaffold66	6810023	1636894	1655622
chromosome_4	36497261	36525383	superscaffold66	6810023	1688070	1716550
chromosome_4	36565239	36582622	superscaffold66	6810023	1756406	1774896
chromosome_4	36582629	36602543	superscaffold66	6810023	1775955	1796460
chromosome_4	36624438	36644427	superscaffold66	6810023	1819242	1840498
chromosome_4	36644500	36681032	superscaffold66	6810023	1841261	1878559
chromosome_4	36708085	36725093	superscaffold66	6810023	1905103	1921817
chromosome_4	36727999	36752291	superscaffold66	6810023	1927141	1953165
chromosome_4	36769949	36794289	superscaffold66	6810023	1970832	1995867
chromosome_4	36795206	36848782	superscaffold66	6810023	1995867	2049946
chromosome_4	36849768	36877442	superscaffold66	6810023	2049977	2077518
chromosome_4	36936774	36975187	superscaffold66	6810023	2139783	2179140
chromosome_4	37065191	37092085	superscaffold66	6810023	2293464	2322739
chromosome_4	51843343	51864053	superscaffold66	6810023	4570493	4591748
chromosome_4	51929126	51947859	superscaffold66	6810023	4678992	4697665
chromosome_4	52012955	52031499	superscaffold66	6810023	4777662	4796652
chromosome_4	52035148	52075463	superscaffold66	6810023	4800411	4843441
chromosome_4	52079303	52132546	superscaffold66	6810023	4851240	4906350
chromosome_4	52139337	52169475	superscaffold66	6810023	4918410	4949332
chromosome_4	52169736	52186876	superscaffold66	6810023	4951211	4969492
chromosome_4	52222129	52247279	superscaffold66	6810023	5012403	5038471
chromosome_4	52274438	52292067	superscaffold66	6810023	5074298	5094126
chromosome_4	52388853	52426453	superscaffold66	6810023	5197579	5234605
chromosome_4	52427329	52462358	superscaffold66	6810023	5236121	5272238
chromosome_4	52506158	52520840	superscaffold66	6810023	5314758	5329936
chromosome_4	52529816	52544937	superscaffold66	6810023	5340568	5355530
chromosome_4	52565672	52607644	superscaffold66	6810023	5381181	5424976
chromosome_4	52610012	52626128	superscaffold66	6810023	5427413	5445078
chromosome_4	52763318	52784669	superscaffold66	6810023	5606354	5629147
chromosome_4	52888516	52926850	superscaffold66	6810023	5735321	5775808
chromosome_4	52931328	52976540	superscaffold66	6810023	5782460	5831916
chromosome_4	52976497	52996327	superscaffold66	6810023	5832631	5854171
chromosome_4	53111262	53148202	superscaffold66	6810023	5976248	6014919
chromosome_4	53155371	53211511	superscaffold66	6810023	6026388	6084859
chromosome_4	53241260	53259121	superscaffold66	6810023	6117100	6137205
chromosome_4	53270071	53310008	superscaffold66	6810023	6152636	6196863
chromosome_4	53309975	53328606	superscaffold66	6810023	6198365	6217528
chromosome_4	53373002	53399109	superscaffold66	6810023	6273859	6302914
chromosome_4	53399117	53438029	superscaffold66	6810023	6303533	6344089
chromosome_4	53451948	53475708	superscaffold66	6810023	6362505	6387212
chromosome_4	53666766	53684923	superscaffold66	6810023	6623901	6642552
chromosome_4	53747096	53776516	superscaffold66	6810023	6731935	6763050
chromosome_4	53785823	53800314	superscaffold66	6810023	6776080	6790949
chromosome_4	34306949	34328169	superscaffold66	6810023	4381289	4404798
chromosome_4	8221258	8243754	scaffold1404	184221	61068	85366
chromosome_4	8291082	8316217	scaffold1404	184221	146759	172367
chromosome_4	25267803	25281612	scaffold1321	133612	29422	44170
chromosome_4	25290958	25310670	scaffold1321	133612	2795	21879
chromosome_5	603957	619025	scaffold928	280674	81359	101781
chromosome_5	2245229	2266036	superscaffold8	36774883	20229180	20251443
chromosome_5	2449067	2480598	superscaffold8	36774883	20499807	20533479
chromosome_5	2487264	2506195	superscaffold8	36774883	20538456	20557870
chromosome_5	2646137	2677756	superscaffold8	36774883	20695552	20727261
chromosome_5	2691938	2711142	superscaffold8	36774883	20745783	20767121
chromosome_5	2725081	2749675	superscaffold8	36774883	20780135	20806166
chromosome_5	2770832	2790853	superscaffold8	36774883	20834987	20855613
chromosome_5	2886617	2909487	superscaffold8	36774883	20934766	20959488
chromosome_5	3053943	3068559	superscaffold8	36774883	21111104	21126384
chromosome_5	3162306	3182846	superscaffold8	36774883	21231117	21252931
chromosome_5	3225619	3243172	superscaffold8	36774883	21294901	21314095
chromosome_5	3570944	3587295	superscaffold8	36774883	22023455	22042631
chromosome_5	3610228	3649010	superscaffold8	36774883	22069178	22112884
chromosome_5	3649151	3669748	superscaffold8	36774883	22113988	22135744
chromosome_5	3698870	3719967	superscaffold8	36774883	22166606	22188944
chromosome_5	3868592	3883791	superscaffold8	36774883	22420316	22436705
chromosome_5	3975472	3993061	superscaffold8	36774883	22567039	22586088
chromosome_5	4002963	4030484	superscaffold8	36774883	22602359	22632783
chromosome_5	4030597	4050056	superscaffold8	36774883	22634293	22656038
chromosome_5	4050170	4075290	superscaffold8	36774883	22656928	22683424
chromosome_5	4234953	4252432	superscaffold8	36774883	22835864	22852429
chromosome_5	4271979	4292306	superscaffold8	36774883	22869381	22890483
chromosome_5	4300032	4316197	superscaffold8	36774883	22901321	22917947
chromosome_5	4439083	4469310	superscaffold8	36774883	23049519	23078945
chromosome_5	4719752	4742185	superscaffold8	36774883	23338020	23359259
chromosome_5	4818879	4857827	superscaffold8	36774883	23463220	23504553
chromosome_5	4887496	4911347	superscaffold8	36774883	23542787	23567155
chromosome_5	4931059	4950954	superscaffold8	36774883	23596205	23617083
chromosome_5	4977586	4998563	superscaffold8	36774883	23645585	23668469
chromosome_5	5082744	5107928	superscaffold8	36774883	23806121	23831786
chromosome_5	5108291	5127943	superscaffold8	36774883	23833312	23854114
chromosome_5	5146275	5169727	superscaffold8	36774883	23875325	23899417
chromosome_5	5207446	5237645	superscaffold8	36774883	23941597	23974477
chromosome_5	5270054	5293307	superscaffold8	36774883	24016461	24040442
chromosome_5	5348576	5374405	superscaffold8	36774883	24116610	24143824
chromosome_5	5413730	5431552	superscaffold8	36774883	24195546	24214750
chromosome_5	5505997	5522704	superscaffold8	36774883	24319828	24337889
chromosome_5	5522705	5549991	superscaffold8	36774883	24338573	24368080
chromosome_5	5550099	5567342	superscaffold8	36774883	24368896	24388311
chromosome_5	5687226	5706813	superscaffold8	36774883	24537672	24560379
chromosome_5	5734314	5754352	superscaffold8	36774883	24595591	24616053
chromosome_5	7371607	7394073	superscaffold8	36774883	25648208	25671631
chromosome_5	7436734	7455480	superscaffold8	36774883	25730147	25747654
chromosome_5	7462469	7485848	superscaffold8	36774883	25751874	25774735
chromosome_5	7771216	7804303	superscaffold8	36774883	26115193	26151648
chromosome_5	7847981	7883557	superscaffold8	36774883	26207678	26245356
chromosome_5	7909139	7931735	superscaffold8	36774883	26279914	26302459
chromosome_5	7935857	7970623	superscaffold8	36774883	26310765	26347266
chromosome_5	7989549	8014547	superscaffold8	36774883	26368225	26392922
chromosome_5	8057017	8074292	superscaffold8	36774883	26445201	26463633
chromosome_5	8074293	8162676	superscaffold8	36774883	26464380	26557274
chromosome_5	8163050	8177293	superscaffold8	36774883	26559548	26574077
chromosome_5	8271260	8292222	superscaffold8	36774883	26682303	26704660
chromosome_5	8300826	8322311	superscaffold8	36774883	26709660	26730432
chromosome_5	8349351	8372777	superscaffold8	36774883	26757999	26781048
chromosome_5	8466831	8495480	superscaffold8	36774883	26886578	26916555
chromosome_5	8623887	8640458	superscaffold8	36774883	27047485	27063345
chromosome_5	9004124	9025415	superscaffold8	36774883	27479809	27502568
chromosome_5	9162667	9189140	superscaffold8	36774883	27676582	27705722
chromosome_5	9209561	9232770	superscaffold8	36774883	27726436	27750817
chromosome_5	9233731	9253111	superscaffold8	36774883	27753302	27774473
chromosome_5	9326088	9346330	superscaffold8	36774883	27862389	27884731
chromosome_5	9372291	9395165	superscaffold8	36774883	27919705	27944790
chromosome_5	9451520	9469533	superscaffold8	36774883	28017352	28037369
chromosome_5	9469529	9486228	superscaffold8	36774883	28038020	28054702
chromosome_5	9513327	9551456	superscaffold8	36774883	28086143	28128494
chromosome_5	9620803	9640285	superscaffold8	36774883	28220255	28241939
chromosome_5	9839898	9860455	superscaffold8	36774883	28503776	28525448
chromosome_5	9863584	9884565	superscaffold8	36774883	28531614	28554545
chromosome_5	9994485	10011671	superscaffold8	36774883	28706259	28724015
chromosome_5	10021271	10043127	superscaffold8	36774883	28740428	28765254
chromosome_5	10127566	10178409	superscaffold8	36774883	28883701	28936031
chromosome_5	10201924	10234141	superscaffold8	36774883	28967327	29001055
chromosome_5	10248415	10279054	superscaffold8	36774883	29017411	29049888
chromosome_5	10304470	10319009	superscaffold8	36774883	29076938	29092197
chromosome_5	10325920	10363899	superscaffold8	36774883	29099758	29140991
chromosome_5	10458590	10476181	superscaffold8	36774883	29275000	29293638
chromosome_5	10515445	10537203	superscaffold8	36774883	29346490	29370215
chromosome_5	10794184	10821491	superscaffold8	36774883	29724538	29755966
chromosome_5	10825274	10848054	superscaffold8	36774883	29761909	29786521
chromosome_5	10852586	10872222	superscaffold8	36774883	29792708	29814685
chromosome_5	10887056	10906702	superscaffold8	36774883	29835754	29857574
chromosome_5	10944690	10963118	superscaffold8	36774883	29898593	29918091
chromosome_5	11004248	11019515	superscaffold8	36774883	29959842	29974750
chromosome_5	11044232	11071663	superscaffold8	36774883	30001877	30029068
chromosome_5	11185460	11206579	superscaffold8	36774883	30161987	30183691
chromosome_5	11218056	11254881	superscaffold8	36774883	30198666	30234946
chromosome_5	11293665	11312767	superscaffold8	36774883	30277436	30298067
chromosome_5	11356626	11419135	superscaffold8	36774883	30351068	30416273
chromosome_5	11437296	11481796	superscaffold8	36774883	30437647	30483418
chromosome_5	11481782	11518896	superscaffold8	36774883	30482415	30519876
chromosome_5	11529836	11575742	superscaffold8	36774883	30534269	30581059
chromosome_5	11575757	11611395	superscaffold8	36774883	30581940	30618624
chromosome_5	11614264	11649555	superscaffold8	36774883	30619861	30655270
chromosome_5	11650286	11677822	superscaffold8	36774883	30656756	30685298
chromosome_5	11677827	11710448	superscaffold8	36774883	30686103	30719232
chromosome_5	11711037	11763922	superscaffold8	36774883	30719262	30771519
chromosome_5	11793251	11829637	superscaffold8	36774883	30808729	30846642
chromosome_5	11857863	11878342	superscaffold8	36774883	30880636	30901971
chromosome_5	11921002	11936265	superscaffold8	36774883	30954225	30970333
chromosome_5	11972805	11995152	superscaffold8	36774883	31019938	31044053
chromosome_5	12035568	12054860	superscaffold8	36774883	31088841	31108859
chromosome_5	12066387	12092432	superscaffold8	36774883	31131184	31158381
chromosome_5	12157402	12173778	superscaffold8	36774883	31245671	31262206
chromosome_5	12240903	12267261	superscaffold8	36774883	31346621	31374228
chromosome_5	12268038	12286273	superscaffold8	36774883	31374230	31392906
chromosome_5	12389880	12412730	superscaffold8	36774883	31529934	31552602
chromosome_5	12447250	12482538	superscaffold8	36774883	31588950	31625025
chromosome_5	12492563	12524397	superscaffold8	36774883	31637490	31670748
chromosome_5	12566877	12587371	superscaffold8	36774883	31717997	31740756
chromosome_5	12589009	12611214	superscaffold8	36774883	31743178	31766711
chromosome_5	12619120	12638237	superscaffold8	36774883	31780235	31800057
chromosome_5	12649774	12665777	superscaffold8	36774883	31818919	31835532
chromosome_5	12689779	12712094	superscaffold8	36774883	31868750	31892446
chromosome_5	12713712	12738026	superscaffold8	36774883	31894916	31919868
chromosome_5	12804003	12820592	superscaffold8	36774883	32014618	32032249
chromosome_5	12834400	12851716	superscaffold8	36774883	32051987	32070763
chromosome_5	12892248	12919063	superscaffold8	36774883	32120665	32149645
chromosome_5	12965716	12998065	superscaffold8	36774883	32198924	32232530
chromosome_5	13193958	13221786	superscaffold8	36774883	32403049	32431222
chromosome_5	13236260	13252318	superscaffold8	36774883	32444906	32460888
chromosome_5	13253032	13293921	superscaffold8	36774883	32460894	32503312
chromosome_5	13432863	13457132	superscaffold8	36774883	32675369	32699943
chromosome_5	13468901	13502605	superscaffold8	36774883	32711247	32746880
chromosome_5	13532020	13550256	superscaffold8	36774883	32779772	32799777
chromosome_5	13581199	13601025	superscaffold8	36774883	32838429	32860817
chromosome_5	13614671	13636294	superscaffold8	36774883	32881445	32903774
chromosome_5	13675637	13699115	superscaffold8	36774883	32949308	32974052
chromosome_5	13800327	13827465	superscaffold8	36774883	33096852	33129047
chromosome_5	13910968	13947911	superscaffold8	36774883	33282560	33326309
chromosome_5	13984300	14007098	superscaffold8	36774883	33370401	33393352
chromosome_5	14040521	14076130	superscaffold8	36774883	33429185	33466540
chromosome_5	14086979	14114556	superscaffold8	36774883	33478696	33507957
chromosome_5	14129806	14153533	superscaffold8	36774883	33528782	33557018
chromosome_5	14177583	14201300	superscaffold8	36774883	33585698	33609545
chromosome_5	14248390	14269230	superscaffold8	36774883	33661986	33687335
chromosome_5	14398723	14421498	superscaffold8	36774883	33865509	33889466
chromosome_5	14474041	14498695	superscaffold8	36774883	33942988	33969899
chromosome_5	14499450	14517187	superscaffold8	36774883	33969912	33989460
